,Unnamed: 0,character,movie,mbti,href,year,notes,id,esfp,esfj,estp,estj,enfp,enfj,entp,entj,isfp,isfj,istp,istj,infp,infj,intp,intj,xxxx
119,8119,Joni Allgood,the kids are all right,ISFJ,https://www.personality-database.com/profile/308438/joni-allgood-the-kids-are-all-right-2010-mbti-personality-type,2010.0,,842926.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
120,8120,Paul Hatfield,the kids are all right,ISFP,https://www.personality-database.com/profile/308437/paul-hatfield-the-kids-are-all-right-2010-mbti-personality-type,2010.0,,842926.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
121,8121,Victor Sykes,boy erased,ESTJ,https://www.personality-database.com/profile/262126/victor-sykes-boy-erased-2018-mbti-personality-type,2018.0,,7008872.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
122,8122,Nancy Eamons,boy erased,INFJ,https://www.personality-database.com/profile/262125/nancy-eamons-boy-erased-2018-mbti-personality-type,2018.0,,7008872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
123,8123,Gary,boy erased,INTJ,https://www.personality-database.com/profile/267911/gary-boy-erased-2018-mbti-personality-type,2018.0,,7008872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
124,8124,Jared Eamons,boy erased,ISFJ,https://www.personality-database.com/profile/262124/jared-eamons-boy-erased-2018-mbti-personality-type,2018.0,,7008872.0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,
125,8125,Michael,boy erased,ISTJ,https://www.personality-database.com/profile/269931/michael-boy-erased-2018-mbti-personality-type,2018.0,,7008872.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
126,8126,Crystal,only god forgives,ESTJ,https://www.personality-database.com/profile/251208/crystal-only-god-forgives-2013-mbti-personality-type,2013.0,,1602613.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
127,8127,Chang,only god forgives,INTJ,https://www.personality-database.com/profile/251209/chang-only-god-forgives-2013-mbti-personality-type,2013.0,,1602613.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,
128,8128,Billy,only god forgives,ISTP,https://www.personality-database.com/profile/251210/billy-only-god-forgives-2013-mbti-personality-type,2013.0,,1602613.0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,
129,8129,Station Inspector Gustave,hugo,ESTJ,https://www.personality-database.com/profile/241041/station-inspector-gustave-hugo-2011-mbti-personality-type,2011.0,object of type 'float' has no len(),970179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,8130,Hugo Cabret,hugo,INFP,https://www.personality-database.com/profile/135290/hugo-cabret-hugo-2011-mbti-personality-type,2011.0,object of type 'float' has no len(),970179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,8131,Georges Méliès,hugo,INTJ,https://www.personality-database.com/profile/135292/georges-mlis-hugo-2011-mbti-personality-type,2011.0,object of type 'float' has no len(),970179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132,8132,Isabelle,hugo,ISFP,https://www.personality-database.com/profile/135291/isabelle-hugo-2011-mbti-personality-type,2011.0,object of type 'float' has no len(),970179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,8133,George Fox,starman,ESTJ,https://www.personality-database.com/profile/237763/george-fox-starman-1984-mbti-personality-type,1984.0,,88172.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
134,8134,Scott Hayden,starman,ESTP,https://www.personality-database.com/profile/230309/scott-hayden-starman-1984-mbti-personality-type,1984.0,,88172.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,8135,Jenny Hayden,starman,INFP,https://www.personality-database.com/profile/230308/jenny-hayden-starman-1984-mbti-personality-type,1984.0,,88172.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
136,8136,Celier,papillon,ESTJ,https://www.personality-database.com/profile/226634/celier-papillon-2017-mbti-personality-type,2017.0,,5093026.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
137,8137,Warden Barrot,papillon,ESTJ,https://www.personality-database.com/profile/226633/warden-barrot-papillon-2017-mbti-personality-type,2017.0,,5093026.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
138,8138,Louis Dega,papillon,INTP,https://www.personality-database.com/profile/226632/louis-dega-papillon-2017-mbti-personality-type,2017.0,,5093026.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,
139,8139,Henri “Papillon” Charrière,papillon,ISTP,https://www.personality-database.com/profile/226631/henri-papillon-charrire-papillon-2017-mbti-personality-type,2017.0,,5093026.0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,
140,8140,Mrs. Clayton (Grandma),a monster calls,ESTJ,https://www.personality-database.com/profile/212872/mrs-clayton-grandma-a-monster-calls-2016-mbti-personality-type,2016.0,,3416532.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
141,8141,Harry,a monster calls,ESTP,https://www.personality-database.com/profile/483711/harry-a-monster-calls-2016-mbti-personality-type,2016.0,,3416532.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,8142,Liam O'Malley (Dad),a monster calls,INFJ,https://www.personality-database.com/profile/215708/liam-omalley-dad-a-monster-calls-2016-mbti-personality-type,2016.0,,3416532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
143,8143,Conor O'Malley,a monster calls,INFP,https://www.personality-database.com/profile/212869/conor-omalley-a-monster-calls-2016-mbti-personality-type,2016.0,,3416532.0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,
144,8144,The Monster,a monster calls,INTJ,https://www.personality-database.com/profile/212871/the-monster-a-monster-calls-2016-mbti-personality-type,2016.0,,3416532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
145,8145,Lizzie Clayton (Mum),a monster calls,ENFP,https://www.personality-database.com/profile/212870/lizzie-clayton-mum-a-monster-calls-2016-mbti-personality-type,2016.0,,3416532.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
146,8146,Harlan Ogilvy,war of the worlds,ESTJ,https://www.personality-database.com/profile/190883/harlan-ogilvy-war-of-the-worlds-2005-mbti-personality-type,2005.0,,407304.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,
147,8147,Ray Ferrier,war of the worlds,ESTP,https://www.personality-database.com/profile/87913/ray-ferrier-war-of-the-worlds-2005-mbti-personality-type,2005.0,,407304.0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,
148,8148,The Aliens,war of the worlds,INTP,https://www.personality-database.com/profile/382477/the-aliens-war-of-the-worlds-2005-mbti-personality-type,2005.0,,407304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,
149,8149,Mary Ann Ferrier,war of the worlds,ISFJ,https://www.personality-database.com/profile/87916/mary-ann-ferrier-war-of-the-worlds-2005-mbti-personality-type,2005.0,,407304.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
150,8150,Robbie Ferrier,war of the worlds,ISFP,https://www.personality-database.com/profile/87915/robbie-ferrier-war-of-the-worlds-2005-mbti-personality-type,2005.0,,407304.0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,
151,8151,Rachel Ferrier,war of the worlds,ISTJ,https://www.personality-database.com/profile/87914/rachel-ferrier-war-of-the-worlds-2005-mbti-personality-type,2005.0,,407304.0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,
152,8152,Johnny Friendly,on the waterfront,ESTJ,https://www.personality-database.com/profile/189077/johnny-friendly-on-the-waterfront-1954-mbti-personality-type,1954.0,,47296.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
153,8153,Edie Doyle,on the waterfront,ISFJ,https://www.personality-database.com/profile/189075/edie-doyle-on-the-waterfront-1954-mbti-personality-type,1954.0,,47296.0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
154,8154,Terry Malloy,on the waterfront,ISFP,https://www.personality-database.com/profile/189074/terry-malloy-on-the-waterfront-1954-mbti-personality-type,1954.0,,47296.0,0,0,0,0,0,0,0,0,7,0,6,0,1,0,0,0,
155,8155,Joe Miller,philadelphia,ESTJ,https://www.personality-database.com/profile/181643/joe-miller-philadelphia-1993-mbti-personality-type,1993.0,,107818.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
156,8156,Andrew Beckett,philadelphia,INFJ,https://www.personality-database.com/profile/181642/andrew-beckett-philadelphia-1993-mbti-personality-type,1993.0,,107818.0,0,0,0,0,1,0,0,0,0,3,0,0,0,8,0,0,
157,8157,Beth Jarrett,ordinary people,ESTJ,https://www.personality-database.com/profile/171559/beth-jarrett-ordinary-people-1980-mbti-personality-type,1980.0,,81283.0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,
158,8158,Buck Jarrett,ordinary people,ESTP,https://www.personality-database.com/profile/527472/buck-jarrett-ordinary-people-1980-mbti-personality-type,1980.0,,81283.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
159,8159,Jeannine Pratt,ordinary people,INFP,https://www.personality-database.com/profile/510386/jeannine-pratt-ordinary-people-1980-mbti-personality-type,1980.0,,81283.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,
160,8160,Doctor Berger,ordinary people,INTP,https://www.personality-database.com/profile/510383/doctor-berger-ordinary-people-1980-mbti-personality-type,1980.0,,81283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
161,8161,Calvin,ordinary people,ISFJ,https://www.personality-database.com/profile/171560/calvin-ordinary-people-1980-mbti-personality-type,1980.0,,81283.0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
162,8162,Conrad Jarrett,ordinary people,ISFP,https://www.personality-database.com/profile/171558/conrad-jarrett-ordinary-people-1980-mbti-personality-type,1980.0,,81283.0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,
163,8163,Hutton Morrow,nocturnal animals,ESTJ,https://www.personality-database.com/profile/164242/hutton-morrow-nocturnal-animals-2016-mbti-personality-type,2016.0,,4550098.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,
164,8164,Ray Marcus,nocturnal animals,ESTP,https://www.personality-database.com/profile/78973/ray-marcus-nocturnal-animals-2016-mbti-personality-type,2016.0,,4550098.0,3,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,
165,8165,Edward Sheffield,nocturnal animals,INFJ,https://www.personality-database.com/profile/78970/edward-sheffield-nocturnal-animals-2016-mbti-personality-type,2016.0,,4550098.0,0,0,0,0,0,0,0,0,10,0,0,0,7,34,0,0,
166,8166,Tony Hastings,nocturnal animals,INFP,https://www.personality-database.com/profile/1534938/tony-hastings-nocturnal-animals-2016-mbti-personality-type,2016.0,,4550098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
167,8167,Susan Morrow,nocturnal animals,INTJ,https://www.personality-database.com/profile/78971/susan-morrow-nocturnal-animals-2016-mbti-personality-type,2016.0,,4550098.0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,21,
168,8168,Anne Sutton,nocturnal animals,ISTJ,https://www.personality-database.com/profile/164248/anne-sutton-nocturnal-animals-2016-mbti-personality-type,2016.0,,4550098.0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,
169,8169,Bobby Andes,nocturnal animals,ISTP,https://www.personality-database.com/profile/78972/bobby-andes-nocturnal-animals-2016-mbti-personality-type,2016.0,,4550098.0,0,0,0,1,0,0,0,0,0,0,14,4,0,0,0,0,
170,8170,Captain Keller,the miracle worker,ESTJ,https://www.personality-database.com/profile/146741/captain-keller-the-miracle-worker-1962-mbti-personality-type,1962.0,,56241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
171,8171,Helen Keller,the miracle worker,INFJ,https://www.personality-database.com/profile/146739/helen-keller-the-miracle-worker-1962-mbti-personality-type,1962.0,,56241.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,
172,8172,Anne Sullivan,the miracle worker,INTJ,https://www.personality-database.com/profile/146740/anne-sullivan-the-miracle-worker-1962-mbti-personality-type,1962.0,,56241.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,
173,8173,Kate Keller,the miracle worker,ISFJ,https://www.personality-database.com/profile/146742/kate-keller-the-miracle-worker-1962-mbti-personality-type,1962.0,,56241.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
174,8174,Mr Jang,lucy,ESTJ,https://www.personality-database.com/profile/145906/mr-jang-lucy-2014-mbti-personality-type,2014.0,,2872732.0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,
175,8175,Richard,lucy,ESTP,https://www.personality-database.com/profile/34525/richard-lucy-2014-mbti-personality-type,2014.0,,2872732.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,8176,Professor Samuel Norman,lucy,INFJ,https://www.personality-database.com/profile/34522/professor-samuel-norman-lucy-2014-mbti-personality-type,2014.0,,2872732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,
177,8177,Lucy (post drug),lucy,INTJ,https://www.personality-database.com/profile/34527/lucy-post-drug-lucy-2014-mbti-personality-type,2014.0,,2872732.0,0,0,0,0,0,0,0,0,0,0,39,0,0,6,0,85,
178,8178,Captain Pierre Del Rio,lucy,ISFP,https://www.personality-database.com/profile/34524/captain-pierre-del-rio-lucy-2014-mbti-personality-type,2014.0,,2872732.0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,
179,8179,Lucy Miller (pre drug),lucy,ISTP,https://www.personality-database.com/profile/34521/lucy-miller-pre-drug-lucy-2014-mbti-personality-type,2014.0,,2872732.0,2,0,0,0,0,0,0,0,9,0,37,0,0,0,0,0,
180,8180,Tom Stevens,the day the earth stood still,ESTJ,https://www.personality-database.com/profile/142103/tom-stevens-the-day-the-earth-stood-still-1951-mbti-personality-type,1951.0,,43456.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
181,8181,Klaatu,the day the earth stood still,INFJ,https://www.personality-database.com/profile/55166/klaatu-the-day-the-earth-stood-still-1951-mbti-personality-type,1951.0,,43456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
182,8182,Professor Jacob Barnhardt,the day the earth stood still,INTP,https://www.personality-database.com/profile/55169/professor-jacob-barnhardt-the-day-the-earth-stood-still-1951-mbti-personality-type,1951.0,,43456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,
183,8183,Helen Benson,the day the earth stood still,ISFJ,https://www.personality-database.com/profile/55167/helen-benson-the-day-the-earth-stood-still-1951-mbti-personality-type,1951.0,,43456.0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
184,8184,Gort,the day the earth stood still,ISTJ,https://www.personality-database.com/profile/55168/gort-the-day-the-earth-stood-still-1951-mbti-personality-type,1951.0,,43456.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
185,8185,Billy Ford,outbreak,ESTJ,https://www.personality-database.com/profile/134971/billy-ford-outbreak-1995-mbti-personality-type,1995.0,,114069.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
186,8186,Donald McClintock,outbreak,ESTJ,https://www.personality-database.com/profile/93123/donald-mcclintock-outbreak-1995-mbti-personality-type,1995.0,,114069.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
187,8187,Major Salt,outbreak,INTJ,https://www.personality-database.com/profile/93125/major-salt-outbreak-1995-mbti-personality-type,1995.0,,114069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,8188,Sam Daniels,outbreak,INTP,https://www.personality-database.com/profile/93121/sam-daniels-outbreak-1995-mbti-personality-type,1995.0,,114069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
189,8189,Mrs Kehoe,brooklyn,ESTJ,https://www.personality-database.com/profile/110505/mrs-kehoe-brooklyn-2015-mbti-personality-type,2015.0,,2381111.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
190,8190,Eilis Lacey,brooklyn,ISFJ,https://www.personality-database.com/profile/108279/eilis-lacey-brooklyn-2015-mbti-personality-type,2015.0,,2381111.0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,0,0,
191,8191,Tony Fiorello,brooklyn,ISFP,https://www.personality-database.com/profile/110506/tony-fiorello-brooklyn-2015-mbti-personality-type,2015.0,,2381111.0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,
192,8192,Father Flood,brooklyn,ISTJ,https://www.personality-database.com/profile/110504/father-flood-brooklyn-2015-mbti-personality-type,2015.0,,2381111.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
193,8193,Jim Farrell,brooklyn,ISTJ,https://www.personality-database.com/profile/108280/jim-farrell-brooklyn-2015-mbti-personality-type,2015.0,,2381111.0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,
194,8194,Turner,jack reacher,ESTJ,https://www.personality-database.com/profile/94112/turner-jack-reacher-20122016-mbti-personality-type,2012.0,2012-2016,790724.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
195,8195,Charlie,jack reacher,ESTP,https://www.personality-database.com/profile/94110/charlie-jack-reacher-20122016-mbti-personality-type,2012.0,2012-2016,790724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
196,8196,Martin Cash,jack reacher,ISTJ,https://www.personality-database.com/profile/94109/martin-cash-jack-reacher-20122016-mbti-personality-type,2012.0,2012-2016,790724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
197,8197,"Jack Reacher ""Reacher""",jack reacher,ISTP,https://www.personality-database.com/profile/94106/jack-reacher-reacher-jack-reacher-20122016-mbti-personality-type,2012.0,2012-2016,790724.0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,1,
198,8198,Vladislav Dukhovich,the hitman's bodyguard,ESTJ,https://www.personality-database.com/profile/93951/vladislav-dukhovich-the-hitmans-bodyguard-2017-mbti-personality-type,2017.0,,1959563.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
199,8199,Sonia Kincaid,the hitman's bodyguard,ESTP,https://www.personality-database.com/profile/93952/sonia-kincaid-the-hitmans-bodyguard-2017-mbti-personality-type,2017.0,,1959563.0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
200,8200,Amelia Roussel,the hitman's bodyguard,ISFJ,https://www.personality-database.com/profile/93953/amelia-roussel-the-hitmans-bodyguard-2017-mbti-personality-type,2017.0,,1959563.0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,
201,8201,Michael Bryce,the hitman's bodyguard,ISTJ,https://www.personality-database.com/profile/93949/michael-bryce-the-hitmans-bodyguard-2017-mbti-personality-type,2017.0,,1959563.0,0,0,0,0,0,0,0,5,2,0,0,23,0,0,0,0,
202,8202,Ruby Thewes,cold mountain,ESTJ,https://www.personality-database.com/profile/93686/ruby-thewes-cold-mountain-2003-mbti-personality-type,2003.0,,159365.0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,
203,8203,Stobrod Thewes,cold mountain,ESTP,https://www.personality-database.com/profile/191549/stobrod-thewes-cold-mountain-2003-mbti-personality-type,2003.0,,159365.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
204,8204,Sara,cold mountain,ISFJ,https://www.personality-database.com/profile/523158/sara-cold-mountain-2003-mbti-personality-type,2003.0,,159365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
205,8205,Ada Monroe,cold mountain,ISFJ,https://www.personality-database.com/profile/93685/ada-monroe-cold-mountain-2003-mbti-personality-type,2003.0,,159365.0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,
206,8206,W. P. Inman,cold mountain,ISFP,https://www.personality-database.com/profile/93684/w-p-inman-cold-mountain-2003-mbti-personality-type,2003.0,,159365.0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
207,8207,Roger Stuart,the dead zone,ESTJ,https://www.personality-database.com/profile/91537/roger-stuart-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
208,8208,Greg Stillson,the dead zone,ESTP,https://www.personality-database.com/profile/24015/greg-stillson-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,
209,8209,Dr. Sam Weizak,the dead zone,INFJ,https://www.personality-database.com/profile/91536/dr-sam-weizak-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
210,8210,Johnny Smith,the dead zone,INFJ,https://www.personality-database.com/profile/24012/johnny-smith-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,
211,8211,Henrietta Dodd,the dead zone,ISFJ,https://www.personality-database.com/profile/91538/henrietta-dodd-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
212,8212,Sarah Bracknell,the dead zone,ISFJ,https://www.personality-database.com/profile/24013/sarah-bracknell-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,
213,8213,Sonny Elliman,the dead zone,ISTJ,https://www.personality-database.com/profile/143681/sonny-elliman-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
214,8214,Sheriff George Bannerman,the dead zone,ISTJ,https://www.personality-database.com/profile/24014/sheriff-george-bannerman-the-dead-zone-1983-mbti-personality-type,1983.0,,85407.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
215,8215,Commander John J. Adams,forbidden planet,ESTJ,https://www.personality-database.com/profile/87894/commander-john-j-adams-forbidden-planet-1956-mbti-personality-type,1956.0,,49223.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
216,8216,Lt. Jerry Farman,forbidden planet,ESTP,https://www.personality-database.com/profile/87897/lt-jerry-farman-forbidden-planet-1956-mbti-personality-type,1956.0,,49223.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
217,8217,Dr. Edward Morbius,forbidden planet,INTP,https://www.personality-database.com/profile/87893/dr-edward-morbius-forbidden-planet-1956-mbti-personality-type,1956.0,,49223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
218,8218,"Lt. ""Doc"" Ostrow",forbidden planet,ISFJ,https://www.personality-database.com/profile/87896/lt-doc-ostrow-forbidden-planet-1956-mbti-personality-type,1956.0,,49223.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
219,8219,"Altaira ""Alta"" Morbius",forbidden planet,ISFP,https://www.personality-database.com/profile/87895/altaira-alta-morbius-forbidden-planet-1956-mbti-personality-type,1956.0,,49223.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
220,8220,Frank Martin,willard,ESTJ,https://www.personality-database.com/profile/75800/frank-martin-willard-2003-mbti-personality-type,2003.0,,310357.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
